"ID","fecha_encuesta","genero_r","edad","Mat_aprobadas","Mat_Desaprobadas","Mat_aprobadas2020_2021","sexo","fecha_nacimiento.y","maxnivelestcurmadre","maxnivelestcurpadre","maxnivelestdospadres","carrera","carrera_nombre","plan","materia","materia_nombre","fecha_inscripcion","fecha_regularidad","resultado_cursada","resultado_cursada_nombre","nota","q_cursadas","primera_fecha_inscripcion","fecha_final","primera_fecha_final","q_final","resultado_final","resultado_final_nombre","vM_equiv","cuatrimestre","ESTADO","ID_anon"
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S208","Teorías Sociologícas 3",2021-07-07 11:35:00,2021-11-18,"P","Promocionado","10",1,2021-07-07 11:35:00,NA,NA,NA,NA,NA,NA,6,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S210","Estudios Sociales Urbanos",2023-07-10 12:58:00,2023-11-21,"A","Aprobado","5",1,2023-07-10 12:58:00,2024-02-27,2023-12-12,2,"A","Aprobado",NA,8,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S211","Taller de Redacción de Tesis 1",2023-07-10 13:00:00,2023-11-28,"P","Promocionado","10",1,2023-07-10 13:00:00,NA,NA,NA,NA,NA,NA,8,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S219","Economía para Ciencias Sociales",2020-02-17 22:30:00,2020-07-03,"P","Promocionado","8",1,2020-02-17 22:30:00,NA,NA,NA,NA,NA,NA,3,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S220","Procesos Sociales y Políticos de América Latina",2021-02-17 12:12:00,2021-07-06,"A","Aprobado","9",1,2021-02-17 12:12:00,2022-02-22,2022-02-22,1,"A","Aprobado",NA,3,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S221","Teorías Sociologícas 1",2020-02-17 22:31:00,2020-07-28,"A","Aprobado","10",1,2020-02-17 22:31:00,2020-07-27,2020-07-27,1,"A","Aprobado",NA,3,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S222","Estudios del Discurso",2020-07-06 12:08:00,2020-11-20,"P","Promocionado","10",1,2020-07-06 12:08:00,NA,NA,NA,NA,NA,NA,4,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S223","Metodologías Cuantitativas",2021-12-01 10:26:00,2022-03-18,"P","Promocionado","9",1,2021-12-01 10:26:00,NA,NA,NA,NA,NA,NA,5,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S224","Metodologías Cualitativas",2022-07-04 12:17:00,2022-11-28,"P","Promocionado","8",1,2022-07-04 12:17:00,NA,NA,NA,NA,NA,NA,6,1,315
48,2024-10-22 18:56:55,2,34,26,0,11,"Femenino","1989-03","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S23","ESTUDIOS DE POBLACION",2023-02-14 11:16:00,2023-07-12,"P","Promocionado","9",1,2023-02-14 11:16:00,NA,NA,NA,NA,NA,NA,7,1,315
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","CC01","HISTORIA GENERAL",2023-07-11 12:09:00,2023-11-24,"P","Promocionado","9",2,2019-07-13 16:45:00,2023-03-08,2019-12-06,8,"U","Ausente",NA,2,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","CC02","HISTORIA ARGENTINA",2023-07-19 01:55:00,2023-11-28,"A","Aprobado","9",2,2020-07-19 20:28:00,2023-12-14,2023-12-14,1,"A","Aprobado",NA,4,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","CC03","INTRODUCCION A LA FILOSOFIA",2019-07-13 16:48:00,2019-11-27,"P","Promocionado","8",1,2019-07-13 16:48:00,NA,NA,NA,NA,NA,NA,2,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","CC05","INTRODUCCION A LA SOCIOLOGIA",2019-03-20 20:32:00,2019-07-15,"P","Promocionado","10",1,2019-03-20 20:32:00,NA,NA,NA,NA,NA,NA,1,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","CC07","INTRODUCCION A LA CIENCIA POLITICA",2023-07-19 02:03:00,2023-11-17,"U","Ausente","(null)",3,2019-07-13 16:49:00,NA,NA,NA,NA,NA,NA,2,0,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","CC08","METODOLOGIA DE LA INVESTIGACION",2020-07-28 18:57:00,2020-11-16,"P","Promocionado","9",1,2020-07-28 18:57:00,NA,NA,NA,NA,NA,NA,4,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","CC09","INTRODUCCION A LA ANTROPOLOGIA",2019-03-20 20:32:00,2019-07-01,"P","Promocionado","10",1,2019-03-20 20:32:00,NA,NA,NA,NA,NA,NA,1,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","CC10","ESTRUCTURA Y DESIGUALDAD SOCIAL",2022-02-14 14:06:00,2022-07-06,"A","Aprobado","5",1,2022-02-14 14:06:00,NA,NA,NA,NA,NA,NA,7,0,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","OP157","Conocer, Juzgar, Actuar: la espontaneidad social del cuerpo.",2020-02-17 12:03:00,2020-08-07,"P","Promocionado","8",1,2020-02-17 12:03:00,NA,NA,NA,NA,NA,NA,NA,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","OP64","HISTORIA DEL MOVIMIENTO FEMINISTA Y DEBATES DE LAS TEORIAS DE GENERO/TRANSGENERO/QUEER",2022-03-04 18:59:00,2022-07-05,"U","Ausente","(null)",1,2022-03-04 18:59:00,NA,NA,NA,NA,NA,NA,NA,0,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S 17","SOCIEDAD, CULTURA Y PODER",2022-07-06 18:27:00,2022-11-23,"A","Aprobado","9",2,2021-07-09 17:14:00,2022-12-12,2022-12-12,1,"A","Aprobado",NA,6,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S 35","SOCIOLOGIA POLITICA",2022-02-14 14:13:00,2022-07-04,"P","Promocionado","7",1,2022-02-14 14:13:00,NA,NA,NA,NA,NA,NA,7,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S205","Sociología del Trabajo",2021-02-22 20:17:00,2021-07-05,"P","Promocionado","10",1,2021-02-22 20:17:00,NA,NA,NA,NA,NA,NA,5,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S206","Teorías Sociologícas 2",2021-02-22 20:23:00,2021-07-01,"P","Promocionado","9",1,2021-02-22 20:23:00,NA,NA,NA,NA,NA,NA,5,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S208","Teorías Sociologícas 3",2021-07-09 17:27:00,2021-11-18,"P","Promocionado","9",1,2021-07-09 17:27:00,NA,NA,NA,NA,NA,NA,6,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S211","Taller de Redacción de Tesis 1",2023-07-11 11:46:00,2023-11-28,"P","Promocionado","10",1,2023-07-11 11:46:00,NA,NA,NA,NA,NA,NA,8,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S212","Teorías Sociologícas 4",2023-02-13 15:09:00,2023-07-17,"A","Aprobado","6",1,2023-02-13 15:09:00,NA,NA,NA,NA,NA,NA,9,0,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S213","Estudios Sociologícos de Argentina",2023-02-13 15:07:00,2023-07-19,"U","Ausente","(null)",1,2023-02-13 15:07:00,NA,NA,NA,NA,NA,NA,9,0,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S218","Escritura y Argumentación",2019-03-20 20:37:00,2019-07-03,"P","Promocionado","8",1,2019-03-20 20:37:00,NA,NA,NA,NA,NA,NA,1,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S219","Economía para Ciencias Sociales",2020-02-17 12:15:00,2020-07-03,"P","Promocionado","7",1,2020-02-17 12:15:00,NA,NA,NA,NA,NA,NA,3,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S220","Procesos Sociales y Políticos de América Latina",2020-02-17 12:13:00,2020-07-17,"A","Aprobado","8",1,2020-02-17 12:13:00,2020-07-31,2020-07-31,1,"A","Aprobado",NA,3,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S221","Teorías Sociologícas 1",2020-12-01 21:15:00,2021-03-12,"P","Promocionado","8",1,2020-12-01 21:15:00,NA,NA,NA,NA,NA,NA,3,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S222","Estudios del Discurso",2020-07-19 20:28:00,2020-11-20,"P","Promocionado","10",1,2020-07-19 20:28:00,NA,NA,NA,NA,NA,NA,4,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S223","Metodologías Cuantitativas",2022-02-10 00:57:00,2022-03-18,"P","Promocionado","8",2,2021-02-22 20:22:00,NA,NA,NA,NA,NA,NA,5,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S224","Metodologías Cualitativas",2022-07-06 18:17:00,2022-11-28,"P","Promocionado","10",1,2022-07-06 18:17:00,NA,NA,NA,NA,NA,NA,6,1,2576
49,2024-10-22 18:57:20,2,22,19,0,9,"Femenino","2001-06","10. Universitario completo","11. Posgrado","11. Posgrado","S","Licenciatura en Sociología","actual","S23","ESTUDIOS DE POBLACION",2022-03-31 11:29:00,2022-07-04,"A","Aprobado","6",1,2022-03-31 11:29:00,NA,NA,NA,NA,NA,NA,7,0,2576
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC01","HISTORIA GENERAL",2020-07-06 10:37:00,2020-11-26,"A","Aprobado","9",1,2020-07-06 10:37:00,2020-12-09,2020-12-09,1,"A","Aprobado",NA,2,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC02","HISTORIA ARGENTINA",2021-07-07 12:23:00,2021-11-16,"P","Promocionado","9",1,2021-07-07 12:23:00,NA,NA,NA,NA,NA,NA,4,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC03","INTRODUCCION A LA FILOSOFIA",2020-02-17 09:13:00,2020-06-30,"P","Promocionado","10",1,2020-02-17 09:13:00,NA,NA,NA,NA,NA,NA,2,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC05","INTRODUCCION A LA SOCIOLOGIA",2020-02-17 09:11:00,2020-07-04,"P","Promocionado","9",1,2020-02-17 09:11:00,NA,NA,NA,NA,NA,NA,1,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC07","INTRODUCCION A LA CIENCIA POLITICA",2020-07-06 10:41:00,2020-11-20,"P","Promocionado","8",1,2020-07-06 10:41:00,NA,NA,NA,NA,NA,NA,2,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC08","METODOLOGIA DE LA INVESTIGACION",2021-07-07 12:24:00,2021-11-23,"P","Promocionado","10",1,2021-07-07 12:24:00,NA,NA,NA,NA,NA,NA,4,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC09","INTRODUCCION A LA ANTROPOLOGIA",2020-02-17 09:12:00,2020-07-06,"P","Promocionado","8",1,2020-02-17 09:12:00,NA,NA,NA,NA,NA,NA,1,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC10","ESTRUCTURA Y DESIGUALDAD SOCIAL",2023-02-17,2023-07-07,"P","Promocionado","8",1,2023-02-17,NA,NA,NA,NA,NA,NA,7,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","OP183","Taller de investigación en base a encuestas",2022-07-04 09:40:00,2022-11-23,"P","Promocionado","9",1,2022-07-04 09:40:00,NA,NA,NA,NA,NA,NA,NA,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","OP206","Socio-Antropologia de las violencias",2023-07-10 19:31:00,2023-12-20,"A","Aprobado","7",1,2023-07-10 19:31:00,2024-02-27,2024-02-27,1,"A","Aprobado",NA,NA,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S 17","SOCIEDAD, CULTURA Y PODER",2021-12-01 00:46:00,2022-03-11,"P","Promocionado","9",1,2021-12-01 00:46:00,NA,NA,NA,NA,NA,NA,6,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S 19","ESTUDIOS SOCIALES DE LA ECONOMIA",2023-07-10 19:32:00,2023-11-28,"P","Promocionado","9",1,2023-07-10 19:32:00,NA,NA,NA,NA,NA,NA,8,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S 35","SOCIOLOGIA POLITICA",2023-02-17,2023-07-03,"P","Promocionado","8",1,2023-02-17,NA,NA,NA,NA,NA,NA,7,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S205","Sociología del Trabajo",2022-02-14 14:18:00,2022-07-05,"P","Promocionado","8",1,2022-02-14 14:18:00,NA,NA,NA,NA,NA,NA,5,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S206","Teorías Sociologícas 2",2022-02-14 14:19:00,2022-06-24,"P","Promocionado","10",1,2022-02-14 14:19:00,NA,NA,NA,NA,NA,NA,5,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S208","Teorías Sociologícas 3",2022-07-09 15:48:00,2022-11-18,"P","Promocionado","10",1,2022-07-09 15:48:00,NA,NA,NA,NA,NA,NA,6,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S211","Taller de Redacción de Tesis 1",2023-07-10 19:29:00,2023-11-28,"P","Promocionado","10",1,2023-07-10 19:29:00,NA,NA,NA,NA,NA,NA,8,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S218","Escritura y Argumentación",2021-07-12,2021-07-12,"A","Aprobado","7",1,2021-07-12,2021-07-28,2021-07-28,1,"A","Aprobado",NA,1,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S219","Economía para Ciencias Sociales",2021-02-17 18:07:00,2021-07-01,"P","Promocionado","8",1,2021-02-17 18:07:00,NA,NA,NA,NA,NA,NA,3,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S220","Procesos Sociales y Políticos de América Latina",2021-02-17 18:05:00,2021-07-06,"A","Aprobado","10",1,2021-02-17 18:05:00,2021-07-27,2021-07-27,1,"A","Aprobado",NA,3,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S221","Teorías Sociologícas 1",2020-12-01 20:58:00,2021-03-12,"P","Promocionado","8",1,2020-12-01 20:58:00,NA,NA,NA,NA,NA,NA,3,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S222","Estudios del Discurso",2021-07-07 12:23:00,2021-11-17,"P","Promocionado","9",1,2021-07-07 12:23:00,NA,NA,NA,NA,NA,NA,4,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S223","Metodologías Cuantitativas",2022-02-14 14:19:00,2022-07-05,"P","Promocionado","9",1,2022-02-14 14:19:00,NA,NA,NA,NA,NA,NA,5,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S224","Metodologías Cualitativas",2022-07-09 15:48:00,2022-11-28,"P","Promocionado","10",1,2022-07-09 15:48:00,NA,NA,NA,NA,NA,NA,6,1,790
50,2024-10-22 18:57:59,1,43,24,0,12,"Masculino","1980-03","09. Universitario incompleto","09. Universitario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S23","ESTUDIOS DE POBLACION",2023-02-17 00:03:00,2023-07-12,"P","Promocionado","10",1,2023-02-17 00:03:00,NA,NA,NA,NA,NA,NA,7,1,790
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","AP 83","SOCIOLOGÍA DE LA EDUCACIÓN",2022-07-07 17:09:00,2022-11-29,"U","Ausente","(null)",1,2022-07-07 17:09:00,NA,NA,NA,NA,NA,NA,NA,0,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","CC01","HISTORIA GENERAL",2018-07-04 17:43:00,2018-12-04,"A","Aprobado","8",3,2016-03-17 06:44:00,2018-12-14,2018-12-14,1,"A","Aprobado",NA,2,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","CC02","HISTORIA ARGENTINA",2020-07-17 13:07:00,2020-11-24,"A","Aprobado","5",1,2020-07-17 13:07:00,NA,NA,NA,NA,NA,NA,4,0,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","previo","CC03","INTRODUCCION A LA FILOSOFIA",2016-03-17 06:45:00,2016-07-07,"P","Promocionado","9",1,2016-03-17 06:45:00,NA,NA,NA,NA,NA,NA,1,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","previo","CC04","EPISTEMOLOGIA DE LAS CIENCIAS SOCIALES",2016-03-17 06:43:00,2016-07-04,"P","Promocionado","8",1,2016-03-17 06:43:00,NA,NA,NA,NA,NA,NA,1,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","previo","CC05","INTRODUCCION A LA SOCIOLOGIA",2016-07-04 15:40:00,2016-11-25,"P","Promocionado","7",1,2016-07-04 15:40:00,NA,NA,NA,NA,NA,NA,2,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","CC07","INTRODUCCION A LA CIENCIA POLITICA",2021-12-01 15:06:00,2022-03-22,"P","Promocionado","10",3,2016-07-04 15:45:00,NA,NA,NA,NA,NA,NA,2,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","CC08","METODOLOGIA DE LA INVESTIGACION",2022-07-27 14:16:00,2022-11-16,"P","Promocionado","8",3,2017-07-03 13:33:00,NA,NA,NA,NA,NA,NA,4,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","previo","CC09","INTRODUCCION A LA ANTROPOLOGIA",2016-07-04 15:42:00,2016-11-30,"P","Promocionado","8",1,2016-07-04 15:42:00,NA,NA,NA,NA,NA,NA,2,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","OP152","ANALISIS DE TEXTOS, IMAGENES Y SONIDOS",2021-02-17 17:11:00,2021-07-23,"U","Ausente","(null)",1,2021-02-17 17:11:00,NA,NA,NA,NA,NA,NA,NA,0,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","OP157","Conocer, Juzgar, Actuar: la espontaneidad social del cuerpo.",2020-02-17 16:47:00,2020-08-07,"U","Ausente","(null)",1,2020-02-17 16:47:00,NA,NA,NA,NA,NA,NA,NA,0,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","OP172","Transformaciones socioculturales, socialización y educación",2021-07-07 11:21:00,2021-11-17,"P","Promocionado","7",1,2021-07-07 11:21:00,NA,NA,NA,NA,NA,NA,NA,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","OP194","Justicia y Derechos Humanos",2023-02-15 20:01:00,2023-07-14,"P","Promocionado","8",1,2023-02-15 20:01:00,NA,NA,NA,NA,NA,NA,NA,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","OP64","HISTORIA DEL MOVIMIENTO FEMINISTA Y DEBATES DE LAS TEORIAS DE GENERO/TRANSGENERO/QUEER",2022-02-14 09:00:00,2022-07-05,"A","Aprobado","7",1,2022-02-14 09:00:00,2024-03-26,2024-03-26,1,"A","Aprobado",NA,NA,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","S 17","SOCIEDAD, CULTURA Y PODER",2022-07-27 14:16:00,2022-11-23,"A","Aprobado","8",1,2022-07-27 14:16:00,2022-12-14,2022-12-14,1,"A","Aprobado",NA,6,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","S 25","ACCION COLECTIVA Y MOVIMIENTOS SOCIALES",2023-07-10 12:40:00,2023-11-27,"P","Promocionado","9",1,2023-07-10 12:40:00,NA,NA,NA,NA,NA,NA,8,1,357
51,2024-10-22 18:58:03,1,59,27,0,6,"Masculino","1964-05","06. Secundario completo","04. Primaria completa","06. Secundario completo","S","Licenciatura en Sociología","actual","S 35","SOCIOLOGIA POLITICA",2021-02-17 17:07:00,2021-07-05,"P","Promocionado","8",1,2021-02-17 17:07:00,NA,NA,NA,NA,NA,NA,7,1,357
